UserName,name,ID_Number,Age,Site_ID
lily572137,Joseph Taylor,1389322364,30,2
lily158472,Joseph Taylor,1396215847,40,4
lily176670,Lily Jones,8361952304,30,0
lily241639,Joseph Taylor,6387559545,45,0
lily491681,Joseph Taylor,1341909512,40,3
lily107755,Lily Jones,7559399090,30,4
lily432448,Lily Jones,4961628717,45,1
lily893232,Lily Brown,6811915187,30,4
lily686965,Lily Jones,7807743659,45,0
lily661344,Lily Jones,9518599632,24,2
lily982714,Joseph Taylor,0204846960,45,3
joseph420807,Joseph Taylor,9183725274,40,0
lily241691,Joseph Taylor,9594796931,24,4
lily337225,Lily Brown,6861190944,24,2
lily843498,Lily Brown,1038902724,45,1
lily101326,Lily Jones,3990864318,30,2
lily249178,Lily Jones,3636774566,24,1
joseph437871,Joseph Taylor,7875149392,40,0
lily724004,Joseph Taylor,0128990737,30,3
lily586424,Joseph Taylor,1202509378,45,2
lily230551,Lily Jones,7170057654,45,4
joseph274286,Lily Brown,3124317868,35,1
joseph307698,Lily Brown,1886798749,40,1
joseph306776,Lily Jones,3029026782,30,3
lily816578,Joseph Taylor,9708409872,24,1
joseph265499,Joseph Taylor,9496055536,24,2
joseph907263,Lily Jones,8579167577,40,2
lily466731,Lily Brown,3215937465,35,3
joseph929680,Joseph Taylor,0081524326,40,3
lily517477,Lily Jones,1970203488,30,4
lily748269,Joseph Taylor,9860973512,24,0
joseph320510,Joseph Taylor,1010830605,24,0
lily526828,Lily Jones,2870741920,45,1
joseph305073,Lily Brown,4423364319,30,3
joseph156337,Lily Jones,0617660496,30,4
joseph794591,Joseph Taylor,1319056131,35,0
joseph790042,Lily Jones,4821645600,35,2
lily145385,Lily Brown,6172577609,35,0
lily776707,Lily Jones,9982557641,40,1
lily688029,Lily Brown,3149706731,35,4
joseph456946,Joseph Taylor,0986742863,30,3
lily918444,Lily Brown,5538532524,45,2
lily176398,Lily Brown,4535787275,30,2
lily996500,Lily Jones,6191457659,40,1
lily243089,Joseph Taylor,3093433318,45,1
lily716954,Lily Jones,5924878063,40,1
lily483422,Lily Brown,0573282530,30,1
lily428954,Lily Jones,0670760309,40,1
lily883391,Lily Brown,7113576353,45,0
joseph253617,Joseph Taylor,9858436879,24,1
joseph906122,Lily Brown,3704371706,45,4
joseph310914,Lily Jones,3863027626,35,4
lily663780,Lily Jones,1084808121,30,0
lily623599,Joseph Taylor,4406874688,30,1
joseph447829,Lily Brown,7151739205,30,1
lily368379,Lily Jones,1154503650,35,2
joseph524081,Joseph Taylor,0456252223,40,0
joseph772792,Lily Jones,6025112213,45,2
lily664559,Joseph Taylor,0608405701,45,0
joseph528664,Lily Brown,8435548703,45,2
joseph747220,Lily Jones,3542464837,40,2
lily504115,Joseph Taylor,8027593723,35,2
lily590446,Joseph Taylor,6971434298,30,1
lily832314,Lily Jones,8404626543,35,2
joseph137567,Lily Brown,3072697310,24,0
joseph345835,Joseph Taylor,3044570720,30,2
lily610024,Joseph Taylor,4191025116,40,0
joseph623833,Lily Jones,2510702309,40,0
lily272690,Joseph Taylor,6386362806,45,2
joseph444361,Lily Brown,4261149206,30,3
lily734469,Lily Brown,1952673963,30,4
joseph853515,Joseph Taylor,4537983796,35,4
joseph180319,Joseph Taylor,7795410661,45,3
lily364238,Joseph Taylor,7606410149,45,1
joseph777844,Lily Brown,4974566073,45,1
lily654175,Lily Jones,3442849766,45,1
lily596132,Joseph Taylor,4987424429,24,3
lily353748,Joseph Taylor,6528871058,35,3
lily434301,Lily Jones,4808635715,24,3
lily775623,Joseph Taylor,6397528840,35,1
lily237764,Joseph Taylor,0608930551,40,4
joseph393905,Joseph Taylor,2591734296,30,0
joseph414814,Lily Jones,5564696839,24,2
joseph787972,Lily Jones,5167966863,30,4
joseph543857,Joseph Taylor,7829034718,35,3
joseph883349,Lily Brown,9296146779,35,1
joseph165306,Joseph Taylor,1535392883,40,0
lily329717,Lily Jones,3866199489,30,1
lily800659,Lily Jones,4890114507,24,4
lily513908,Lily Brown,6382646959,40,3
joseph725638,Lily Brown,3166179799,35,0
lily700364,Joseph Taylor,0093730853,45,1
lily772609,Lily Brown,7255676692,35,2
lily103382,Lily Brown,4614177183,30,0
lily315599,Joseph Taylor,8738011280,40,2
lily323049,Lily Brown,6372526194,30,3
lily302929,Joseph Taylor,2783691729,45,1
lily439715,Lily Jones,0885343724,30,0
joseph871860,Joseph Taylor,9469943917,40,3
lily260485,Joseph Taylor,2893468761,45,4
lily987095,Lily Jones,1035813176,35,0
lily569689,Lily Jones,0344352403,24,3
lily853511,Lily Jones,3853239571,35,0
lily352083,Joseph Taylor,4431934671,24,0
joseph927776,Joseph Taylor,8099178601,24,0
joseph481347,Joseph Taylor,5059273868,24,1
lily743231,Lily Brown,5983311425,30,3
lily999023,Joseph Taylor,8436944854,45,4
lily347848,Joseph Taylor,4462423954,30,1
lily419307,Joseph Taylor,2433765587,24,4
joseph994818,Joseph Taylor,6792892638,30,1
joseph799193,Joseph Taylor,7694873064,40,0
lily471247,Lily Jones,3347969072,40,3
joseph626733,Lily Brown,0688495938,45,0
joseph372135,Lily Jones,0069398465,35,3
lily791033,Joseph Taylor,0503649431,24,4
lily999371,Lily Brown,1912033090,30,1
lily377987,Lily Jones,3401817237,40,2
joseph144447,Lily Jones,1388568545,45,1
joseph463634,Joseph Taylor,3977951826,35,0
lily902344,Lily Jones,4927745179,30,0
joseph187073,Joseph Taylor,7899241817,30,1
lily720449,Lily Brown,4612101525,35,1
joseph312217,Lily Brown,2517868114,45,4
lily520837,Lily Brown,1811380713,35,0
joseph281863,Lily Brown,9737262038,30,0
lily214521,Lily Brown,7193755961,35,1
joseph782302,Lily Jones,2412454420,40,3
joseph879880,Lily Brown,6305190095,45,4
lily136191,Lily Jones,1821071664,45,4
lily418596,Lily Brown,0272812943,30,0
lily285971,Lily Jones,8365964060,35,0
lily615662,Joseph Taylor,6976240774,30,3
joseph914125,Lily Jones,0072211076,30,2
lily211499,Lily Brown,4484287237,45,2
joseph326519,Lily Jones,3713624490,35,2
lily485473,Lily Brown,4285297716,24,0
lily685102,Lily Brown,7545151381,40,1
lily949842,Lily Brown,9585878694,30,2
joseph786779,Lily Jones,7750498947,45,0
lily996350,Joseph Taylor,3052490124,24,1
lily798200,Lily Jones,4838258459,35,0
joseph124158,Lily Brown,6925534562,45,0
lily186907,Lily Brown,2047930683,40,2
joseph515791,Lily Jones,8580000475,40,3
joseph138173,Lily Brown,0725348514,45,4
lily123460,Lily Jones,7623388166,30,0
joseph662472,Joseph Taylor,4903669298,35,4
lily477629,Joseph Taylor,4327843620,35,1
joseph239487,Lily Jones,7383609209,40,2
lily520132,Joseph Taylor,6364955699,45,2
joseph356525,Lily Jones,3789655276,45,4
lily384880,Lily Brown,4486158499,35,1
lily561906,Joseph Taylor,7680722131,40,0
lily422208,Joseph Taylor,4862210849,24,4
lily662015,Lily Jones,4533520586,30,3
joseph726073,Joseph Taylor,7429003019,35,0
lily987321,Lily Brown,2472648185,35,0
lily679246,Joseph Taylor,8780243694,24,1
joseph767467,Lily Jones,5010041177,40,0
lily794091,Joseph Taylor,5154293104,35,1
lily210028,Lily Jones,3911752652,30,1
lily939559,Joseph Taylor,2386524329,35,4
joseph231720,Joseph Taylor,8567280118,45,2
lily239812,Lily Brown,5075104341,24,0
lily463032,Joseph Taylor,7487437139,24,1
joseph810524,Lily Jones,8617173009,35,0
lily582664,Lily Brown,6525578324,35,4
lily665174,Lily Brown,6532754014,30,4
joseph400831,Joseph Taylor,5653034458,40,3
lily238491,Joseph Taylor,0435575472,40,4
lily643814,Joseph Taylor,4854948579,24,2
lily612110,Joseph Taylor,2476064464,24,3
joseph473185,Lily Brown,8157525910,30,1
lily730847,Lily Brown,4071032670,40,1
joseph802209,Joseph Taylor,5502926156,40,2
lily434814,Lily Brown,8730825994,45,1
lily878555,Lily Brown,8970643243,24,4
joseph947999,Lily Jones,6699983431,40,4
lily682976,Lily Brown,3828609312,24,2
lily118402,Lily Jones,0459286367,40,1
lily974996,Lily Brown,0284958102,45,1
joseph424358,Lily Brown,3911747381,30,3
lily194859,Lily Jones,9017436945,40,3
lily356608,Lily Jones,4417576009,45,1
lily132813,Lily Jones,8494505627,45,0
joseph934709,Lily Brown,2789941315,30,0
lily718246,Joseph Taylor,3802298275,40,1
joseph902133,Joseph Taylor,2005014859,40,2
lily778726,Lily Brown,8708349134,35,1
joseph131983,Lily Jones,7925541497,24,4
lily327333,Joseph Taylor,6504951067,24,0
lily903074,Lily Jones,1848811230,35,3
lily303144,Joseph Taylor,6967925133,30,1
lily516409,Joseph Taylor,7190450184,30,1
lily882500,Joseph Taylor,8640874431,30,3
lily973832,Joseph Taylor,5496742752,30,3
lily733696,Lily Jones,8368747205,30,1
lily739386,Lily Jones,3891082034,24,3
lily621313,Joseph Taylor,9902635174,30,4
lily965171,Lily Brown,9818887775,35,0
lily617306,Lily Jones,5800709357,35,3
lily463043,Lily Brown,2602471251,35,1
joseph273750,Joseph Taylor,3756403000,45,2
lily261535,Lily Jones,1129597802,30,2
lily886881,Lily Jones,5003945146,35,2
joseph969561,Lily Brown,9567946113,45,3
joseph752913,Joseph Taylor,5068257101,30,3
lily630177,Lily Jones,7604177728,45,0
lily331426,Lily Jones,8818381187,45,3
joseph912348,Lily Brown,8574164537,45,2
joseph395233,Lily Brown,3934703689,45,3
lily661855,Lily Jones,4274546504,30,4
lily544041,Lily Brown,6874834305,30,4
lily787671,Joseph Taylor,0136132891,45,3
lily384652,Lily Brown,4624994232,40,2
lily502345,Lily Brown,2155451692,40,1
joseph611080,Lily Brown,3601656590,35,2
lily636704,Joseph Taylor,7743286838,30,0
joseph534664,Joseph Taylor,6920018699,35,1
joseph591968,Joseph Taylor,8738333412,35,2
lily769961,Joseph Taylor,9051065916,40,1
lily250634,Lily Brown,1778236434,35,1
lily491920,Lily Jones,4532974853,24,4
joseph673770,Joseph Taylor,8629743852,30,2
lily206931,Lily Brown,9074652274,24,2
lily808963,Joseph Taylor,0190122132,35,3
joseph449878,Lily Brown,8327385617,45,2
lily212445,Joseph Taylor,3108066654,35,2
joseph416433,Lily Brown,8430758109,35,2
joseph380421,Lily Jones,9341428979,45,2
lily525872,Lily Brown,7550341282,24,2
lily709621,Joseph Taylor,7242949587,45,4
lily543138,Lily Jones,5934033775,24,0
joseph411804,Lily Brown,7985410209,24,2
joseph185806,Lily Jones,5185487052,24,1
joseph214373,Lily Brown,5606725391,40,0
joseph933532,Lily Brown,1303291323,30,1
lily924637,Lily Brown,4481114975,45,1
joseph834303,Joseph Taylor,8523624380,35,0
joseph822826,Joseph Taylor,9005488836,40,1
joseph730939,Joseph Taylor,7119541643,45,2
joseph173131,Lily Jones,9850167773,24,0
lily354485,Lily Jones,9736431851,30,4
lily809725,Lily Brown,6486669310,35,4
lily275443,Joseph Taylor,3571707996,24,1
lily513895,Joseph Taylor,6887733318,40,0
lily343641,Lily Jones,6206934953,30,0
lily848511,Lily Brown,5565518112,35,4
lily234755,Lily Brown,5325529972,24,1
lily941170,Lily Jones,3871702451,30,2
lily695674,Lily Brown,0973120359,30,3
lily813814,Lily Brown,3866115567,30,1
lily831765,Lily Jones,6440681679,24,0
joseph554631,Lily Jones,4647737366,24,0
lily423134,Joseph Taylor,3592896231,24,4
lily473192,Joseph Taylor,5322029168,30,1
lily331738,Lily Jones,6017978266,35,2
lily315205,Lily Brown,8314837623,30,0
lily201412,Lily Jones,6592320850,24,3
joseph622570,Lily Brown,7809756897,40,1
lily836062,Lily Jones,9466648515,30,2
lily441965,Lily Jones,0643059214,40,3
joseph818442,Lily Brown,5179526733,35,4
joseph419458,Lily Brown,5921323837,45,0
lily743721,Joseph Taylor,2296611738,24,0
joseph677653,Joseph Taylor,7595295231,35,4
lily169907,Joseph Taylor,5673100912,45,1
joseph123405,Joseph Taylor,9248141013,30,2
joseph626842,Lily Brown,0222557518,40,2
joseph351616,Joseph Taylor,1844845428,30,1
joseph575801,Lily Jones,9204547430,45,4
joseph988273,Joseph Taylor,2688776473,30,4
lily143512,Joseph Taylor,4112482213,45,4
lily691432,Lily Brown,8236679947,40,2
lily841627,Lily Jones,2781893783,45,2
lily904094,Joseph Taylor,9252300760,30,3
lily539096,Lily Brown,3474218034,40,3
joseph281821,Lily Brown,0529133229,30,3
lily516778,Lily Jones,8664777738,24,4
lily292060,Lily Jones,7187495406,40,0
lily786440,Lily Jones,3679779316,45,1
lily949885,Joseph Taylor,0929632136,30,2
joseph800634,Lily Brown,9521099066,40,1
lily123628,Joseph Taylor,3328055937,30,2
joseph726490,Lily Brown,4212108697,40,2
lily996956,Lily Brown,4039997950,24,1
lily932650,Lily Jones,1750002136,30,0
lily200383,Joseph Taylor,4560555759,40,2
joseph383926,Joseph Taylor,7927747717,30,4
lily247313,Joseph Taylor,8573041052,30,4
lily953792,Lily Jones,8540717596,30,2
lily810023,Lily Jones,5984232525,45,2
joseph112950,Lily Brown,0572717967,45,2
lily651038,Lily Brown,1650049072,35,3
lily732636,Joseph Taylor,1964620732,35,3
joseph859668,Lily Brown,6541002064,30,3
lily869692,Joseph Taylor,0013672248,35,1
lily915349,Lily Brown,7380649648,35,4
joseph694691,Lily Brown,7105451146,30,1
lily892809,Lily Jones,3364930574,45,2
lily174971,Lily Jones,1611955619,40,2
lily958219,Lily Jones,2838661714,30,3
lily827207,Lily Brown,8718580079,24,0
joseph964291,Lily Jones,3172676994,35,0
lily700621,Lily Jones,7208854598,40,0
joseph768541,Lily Brown,8053818012,30,4
joseph840562,Lily Jones,7654730450,40,0
joseph596519,Lily Brown,5363328413,35,3
lily451753,Joseph Taylor,7306746383,35,3
lily729107,Lily Jones,9974514996,45,3
lily571047,Lily Brown,0372154526,35,4
lily276717,Joseph Taylor,2989200133,40,0
lily814590,Joseph Taylor,6782051684,30,2
lily222612,Lily Brown,8994793906,45,1
joseph313209,Joseph Taylor,8213737208,45,2
lily654576,Joseph Taylor,7137424742,30,0
lily331541,Joseph Taylor,0124846141,45,3
joseph286856,Lily Jones,8693659546,30,3
lily612224,Lily Brown,4395290598,30,0
joseph970588,Lily Brown,0072219678,40,3
lily966718,Lily Jones,8566475141,40,0
joseph514494,Joseph Taylor,2742726896,24,4
lily751159,Lily Brown,5584392943,30,3
joseph910504,Lily Brown,4083361911,30,2
lily344058,Lily Jones,7825398000,40,1
lily228674,Lily Jones,9398236324,40,4
lily910333,Lily Brown,9842375505,30,4
joseph349501,Joseph Taylor,5599269045,45,4
joseph944780,Lily Jones,6450367473,45,0
lily834713,Lily Jones,9526115366,45,2
lily790937,Joseph Taylor,6306773688,35,0
lily980894,Lily Jones,5231785831,30,4
joseph166357,Lily Brown,0248204564,24,1
lily184758,Joseph Taylor,4362612958,30,4
lily816329,Joseph Taylor,8326630661,35,1
lily144250,Lily Brown,8858290927,35,2
joseph878533,Joseph Taylor,8687317607,45,2
lily353673,Lily Jones,3285337134,24,2
joseph270567,Lily Brown,1889261041,45,3
lily324844,Lily Brown,1404169616,40,1
lily268479,Lily Brown,7580178394,35,0
lily699672,Joseph Taylor,7456941790,30,3
lily846164,Lily Brown,3575693313,24,4
joseph332260,Joseph Taylor,4193368065,45,3
lily928229,Joseph Taylor,0515785561,40,2
joseph587525,Lily Brown,9830079460,24,1
joseph783487,Lily Brown,8602658343,40,4
joseph570120,Lily Brown,9840531840,35,3
joseph487037,Lily Brown,5227721536,45,2
joseph943459,Lily Brown,2426972539,40,2
joseph629638,Lily Brown,9830765649,45,3
joseph945634,Lily Jones,6942901171,35,0
lily976033,Joseph Taylor,0513614463,35,1
lily741662,Lily Jones,0460150038,35,2
joseph775822,Lily Brown,9400641357,24,2
lily708817,Joseph Taylor,3900755347,40,3
lily177575,Lily Brown,5253050458,30,0
joseph597248,Joseph Taylor,8314666970,30,1
lily889014,Lily Brown,6850165538,45,4
lily229638,Lily Brown,3867762436,35,1
lily994692,Lily Jones,1506430859,30,0
lily688628,Joseph Taylor,3166505513,35,1
lily277237,Joseph Taylor,6325231905,24,3
joseph909230,Lily Jones,3072861071,45,1
lily521416,Joseph Taylor,2679070119,40,0
joseph427535,Lily Brown,2335609485,35,3
lily421639,Lily Jones,1387531019,24,2
joseph842973,Lily Brown,1199607756,45,2
joseph785791,Lily Jones,9519490632,45,2
lily497999,Joseph Taylor,3569821538,45,3
joseph988808,Lily Jones,2386934221,30,3
lily930503,Lily Brown,6644946554,45,4
lily776612,Lily Jones,6326934244,45,1
joseph477397,Joseph Taylor,5283077591,30,0
lily532207,Joseph Taylor,3878771257,24,0
lily192043,Lily Brown,4706304144,35,0
lily494682,Lily Jones,5009014355,24,2
lily709906,Joseph Taylor,5889667189,40,0
joseph983309,Lily Jones,0720382869,40,3
joseph469057,Lily Brown,6615161629,35,1
joseph527612,Lily Jones,3727840422,45,1
lily736388,Lily Brown,2697777425,35,0
lily597597,Lily Jones,9510579759,35,1
lily317335,Lily Jones,2342938501,35,2
joseph909561,Joseph Taylor,7479009804,30,3
lily354784,Lily Brown,4607830940,40,2
lily891478,Joseph Taylor,2969785200,30,2
lily337565,Lily Brown,9465957272,35,2
lily144631,Joseph Taylor,6023900329,45,4
lily333612,Lily Jones,0266135028,30,3
lily745271,Joseph Taylor,0752636707,24,1
joseph694169,Lily Jones,1551768446,40,0
lily331647,Lily Jones,6545691506,45,3
lily445849,Lily Brown,4209546447,45,2
lily426787,Lily Brown,1770454158,40,2
lily252845,Lily Jones,1934323391,40,3
lily703504,Joseph Taylor,0503742875,30,3
joseph503105,Joseph Taylor,2703620046,45,0
joseph533536,Lily Brown,2555896573,45,3
joseph656599,Lily Brown,7175547094,45,3
joseph139169,Joseph Taylor,5936231254,40,1
lily728801,Joseph Taylor,8393093060,45,0
joseph706109,Lily Brown,3439683806,45,3
lily471250,Joseph Taylor,2115934510,24,0
lily180160,Joseph Taylor,2507581294,30,3
lily504000,Lily Jones,7836487654,45,1
joseph989717,Joseph Taylor,2136956772,35,0
lily726115,Lily Brown,6564359348,24,2
lily334999,Lily Jones,1599279804,35,4
lily936936,Lily Brown,8642146540,45,2
lily742855,Joseph Taylor,9254222072,30,0
lily829641,Lily Brown,2651011833,30,2
lily554000,Joseph Taylor,9974770995,30,0
lily198989,Lily Brown,0783313609,30,3
lily495415,Lily Brown,0512450877,35,4
lily254183,Joseph Taylor,4218831422,30,0
joseph376663,Joseph Taylor,1437360416,35,4
lily522371,Lily Jones,9488154441,30,2
joseph246368,Lily Jones,8410538738,40,0
lily532231,Joseph Taylor,8983090355,24,1
lily868781,Lily Jones,3154467984,30,1
lily393197,Joseph Taylor,1696849898,35,4
lily580075,Lily Jones,7865643352,24,3
lily220276,Joseph Taylor,8338948169,45,3
joseph267729,Lily Jones,6111467112,24,1
lily940863,Lily Jones,6484132697,30,4
lily617921,Lily Brown,6329216369,45,0
lily862174,Lily Brown,2099191365,35,4
joseph102698,Joseph Taylor,4545140052,30,4
lily455892,Joseph Taylor,2004494435,45,2
joseph893829,Lily Brown,7325197959,35,0
joseph307246,Joseph Taylor,4698226745,35,4
lily773149,Lily Jones,8389688379,30,3
joseph850200,Joseph Taylor,1209621749,40,3
lily762414,Lily Brown,1075564652,24,4
lily528347,Joseph Taylor,5259559784,40,0
lily157109,Joseph Taylor,2143880840,24,3
joseph910413,Joseph Taylor,8932611860,35,2
lily784441,Joseph Taylor,6370214631,35,4
lily630031,Joseph Taylor,0294866238,45,3
joseph138590,Lily Jones,5270672485,24,3
lily187518,Lily Jones,4399187808,35,4
lily386920,Lily Jones,9900899624,45,1
lily943672,Lily Jones,4496373063,40,1
lily989890,Lily Jones,2262188923,45,0
joseph669301,Lily Brown,4236307953,30,0
lily833742,Lily Jones,4494882693,30,3
lily345784,Joseph Taylor,2650113863,30,4
joseph779266,Lily Brown,3126625752,40,4
lily145438,Lily Brown,4228877625,30,0
joseph241466,Lily Jones,1965459301,45,1
joseph519260,Lily Brown,7911190557,24,0
lily256530,Lily Jones,6231657071,24,1
lily683647,Lily Brown,8844800779,40,1
lily385665,Lily Brown,4108204361,40,4
lily140515,Joseph Taylor,3385485457,24,2
lily980383,Joseph Taylor,1400144120,30,4
joseph809662,Lily Jones,8831570394,35,0
lily648384,Lily Jones,6992577577,40,2
lily744346,Lily Brown,3410149638,30,2
joseph559793,Lily Jones,8091607812,40,1
lily143093,Lily Jones,7940091140,30,0
lily451087,Lily Jones,9158915827,30,2
lily922743,Lily Brown,0081424755,30,1
joseph203547,Joseph Taylor,7945099749,30,2
lily255350,Joseph Taylor,2266267055,35,3
joseph755584,Lily Jones,2749605502,45,4
lily891138,Lily Brown,0816400651,30,2
lily136873,Lily Jones,8215988598,24,1
lily739715,Lily Jones,7097839919,35,3
lily743484,Joseph Taylor,8528379725,40,1
lily747153,Lily Brown,2111646725,40,2
lily919670,Lily Brown,4535020984,40,0
lily138372,Lily Brown,2163897117,45,4
lily383268,Lily Brown,8740651784,40,4
lily593323,Lily Jones,8084258207,24,4
lily795621,Lily Brown,0368240842,30,0
lily978107,Lily Brown,9836596383,35,0
lily549150,Lily Brown,0901481009,40,0
joseph738038,Joseph Taylor,3155261410,40,2
joseph530141,Lily Brown,6784692797,30,1
lily976071,Lily Jones,4092523904,45,4
joseph297706,Joseph Taylor,8756779655,24,4
joseph467970,Lily Brown,8344724347,45,2
lily497592,Lily Jones,2991689328,40,1
lily774084,Lily Jones,1509636556,45,1
joseph260480,Lily Jones,0692480655,45,3
lily419137,Lily Jones,3881898695,40,1
joseph290881,Lily Jones,0513246156,30,4
lily271052,Lily Brown,8465025566,35,4
lily535463,Lily Jones,8609220090,30,2
joseph603267,Lily Brown,7694692630,24,1
lily857893,Lily Jones,2998908683,40,4
lily833864,Lily Jones,4486897678,24,0
joseph757278,Lily Brown,8118532199,45,0
lily202202,Lily Jones,3707952497,24,4
lily121794,Lily Brown,2524808093,45,2
joseph590633,Joseph Taylor,0840380388,30,0
lily937390,Lily Brown,2056787078,45,0
lily773583,Joseph Taylor,3733265313,24,4
lily552118,Lily Brown,5928602295,35,3
joseph758314,Lily Jones,7447612189,40,4
lily996594,Lily Brown,8030461761,24,4
lily771593,Joseph Taylor,7753427988,30,1
lily924676,Lily Jones,3180584223,30,3
joseph134639,Lily Jones,8512673771,30,4
lily732901,Lily Jones,7965649324,40,2
lily866588,Lily Jones,2881085913,40,3
lily568873,Joseph Taylor,6952702965,24,0
lily985647,Lily Jones,6977130188,40,1
lily773577,Joseph Taylor,0203104653,45,1
joseph133911,Lily Jones,6233797092,45,4
lily215058,Lily Jones,5454136847,35,4
lily891660,Lily Brown,7233984168,30,2
lily590627,Lily Brown,6572106070,30,1
lily232164,Lily Brown,3338859701,40,2
lily417021,Lily Jones,6648139063,24,0
lily364954,Joseph Taylor,9917055563,45,0
lily466253,Joseph Taylor,3461533110,30,2
joseph134927,Joseph Taylor,2298463587,40,0
lily564483,Joseph Taylor,4254104313,24,4
joseph187342,Joseph Taylor,3784403048,24,1
joseph888407,Lily Jones,3322019138,30,2
lily729013,Lily Brown,1020240510,30,1
joseph808208,Lily Brown,0745697435,45,4
joseph263603,Lily Jones,8104613357,30,1
lily868899,Lily Brown,7989489805,40,4
lily162289,Joseph Taylor,2299281947,35,4
lily584735,Lily Brown,8203006549,30,1
lily262844,Joseph Taylor,1403069963,45,2
lily696259,Lily Jones,2927081032,45,3
lily342974,Joseph Taylor,7123315628,35,4
joseph119845,Joseph Taylor,6668356047,24,1
lily363660,Joseph Taylor,4362789912,35,2
joseph569548,Joseph Taylor,1338790959,35,0
lily457695,Lily Jones,7399861240,30,0
lily679161,Joseph Taylor,8629276558,40,2
lily531087,Lily Jones,2131154179,40,0
lily385785,Lily Jones,3258019370,40,3
joseph554545,Lily Jones,1548938044,35,0
lily350267,Lily Jones,0061053819,40,0
lily628751,Lily Brown,7335203393,35,2
joseph345525,Joseph Taylor,4267294510,24,2
lily111746,Lily Brown,9533498572,30,3
lily560109,Joseph Taylor,7892078263,35,2
lily803131,Lily Brown,5891753651,24,4
lily176433,Lily Brown,2203680815,35,1
lily314621,Joseph Taylor,5359635507,35,3
lily917241,Lily Brown,9969106988,24,1
lily658679,Lily Brown,6353583671,35,3
lily890426,Lily Brown,8374107698,24,4
joseph631808,Lily Jones,9973647090,40,3
joseph134731,Lily Jones,1145169450,35,1
joseph964534,Lily Jones,1628794916,45,3
lily837697,Joseph Taylor,1857924821,40,3
joseph412323,Lily Jones,0480794328,30,2
joseph896887,Lily Brown,1333901672,24,0
joseph671465,Joseph Taylor,8332804228,45,2
joseph178638,Lily Jones,3069910020,45,4
lily668345,Joseph Taylor,4780916898,24,3
lily782220,Lily Jones,8664050081,35,3
lily251598,Lily Brown,0002501126,45,1
lily288981,Lily Brown,4573867847,45,4
lily330517,Lily Jones,6064400694,45,1
lily696492,Lily Brown,2873667226,45,1
lily577838,Lily Jones,5894621267,35,4
lily638437,Joseph Taylor,7020788564,24,1
lily443350,Joseph Taylor,6710480519,40,1
joseph123297,Lily Jones,3883268485,45,2
lily546892,Joseph Taylor,0691209748,24,4
joseph937126,Lily Jones,5538084335,30,2
lily119916,Lily Brown,7645204851,35,3
lily920636,Lily Jones,5708289435,45,4
joseph687691,Joseph Taylor,9404379675,35,0
joseph962289,Joseph Taylor,9362058067,24,0
lily858072,Lily Jones,1238770981,24,1
joseph277373,Lily Brown,0840155914,35,4
lily459265,Lily Brown,3426356770,30,4
lily900349,Joseph Taylor,0876720862,24,3
joseph350082,Lily Brown,4865736923,30,2
joseph883789,Joseph Taylor,3723975060,45,3
lily813374,Lily Jones,1554778709,40,1
lily442832,Lily Brown,8417368532,30,4
joseph383034,Lily Brown,7135420686,35,0
lily996002,Lily Jones,9016335595,30,1
joseph751387,Lily Jones,9461400350,30,4
lily127723,Lily Brown,5040503782,40,1
lily278258,Lily Jones,6381145331,45,2
lily374838,Joseph Taylor,3059761649,24,2
joseph576527,Lily Brown,0181747584,30,3
lily976770,Lily Brown,6808221584,40,3
joseph238069,Lily Brown,4361718852,45,0
joseph865853,Lily Jones,2262846065,24,2
lily284353,Joseph Taylor,7905913411,24,1
lily469905,Lily Jones,9490212035,45,4
lily918974,Joseph Taylor,2301034664,40,3
joseph143132,Lily Brown,2812070732,30,0
joseph816857,Lily Brown,6620787127,24,3
joseph918201,Lily Jones,8532980684,30,3
lily519687,Joseph Taylor,6321394586,35,0
lily845416,Joseph Taylor,8242807504,35,4
lily892388,Lily Jones,0251286974,30,2
joseph958510,Lily Brown,9171518166,24,2
lily366452,Joseph Taylor,0590177036,24,1
lily887608,Lily Brown,7702878111,40,4
lily437669,Lily Jones,6522887875,45,4
joseph214890,Lily Brown,0077919684,24,4
joseph584971,Joseph Taylor,6251027876,35,0
joseph153099,Lily Brown,8237512747,30,4
lily677323,Lily Jones,4881639528,40,1
lily541101,Lily Brown,8087530836,24,0
joseph821181,Lily Brown,2164968303,30,2
lily324486,Lily Jones,2603777256,45,2
lily382535,Lily Brown,1475560205,40,2
lily450604,Lily Jones,6104858912,40,1
lily173795,Joseph Taylor,7032307335,40,1
lily364620,Lily Jones,0666103022,40,3
lily597004,Lily Brown,5324294009,45,0
lily523201,Lily Brown,7151313657,45,0
lily333580,Joseph Taylor,5735103594,45,2
joseph708348,Lily Jones,1157394256,45,3
joseph975830,Lily Jones,0739026428,24,3
lily435574,Joseph Taylor,6135969628,30,3
lily562072,Lily Brown,1660157335,35,4
joseph844801,Joseph Taylor,9308112602,40,4
lily125566,Lily Brown,5149679473,24,0
joseph945586,Lily Brown,3966715772,45,1
lily161160,Joseph Taylor,4282910048,24,0
lily602966,Lily Brown,9200992674,45,3
lily398233,Lily Brown,3138230217,35,0
lily539118,Lily Brown,4730683515,40,3
lily849102,Joseph Taylor,1578415212,24,0
lily419242,Lily Jones,3865097625,24,2
