name,ID_Number,Age,Site_ID
Jane Smith,8649900498,40,0
Anthony Moore,2449362176,45,0
John Doe,8641341935,30,0
Anthony Moore,9038076718,35,1
Jane Smith,2958294180,24,0
Anthony Moore,8501499579,24,1
Jane Smith,8663965787,24,1
John Doe,9783882346,45,1
Jane Smith,5510075311,30,0
John Doe,0011210006,24,1
John Doe,5913338455,35,1
Anthony Moore,6682128717,24,1
John Doe,4170422172,30,1
Jane Smith,5260684087,45,0
John Doe,5968302812,35,1
John Doe,1635861648,35,0
Jane Smith,2547817732,40,1
Anthony Moore,7275528600,40,1
Jane Smith,9413821976,40,0
Anthony Moore,9767069837,40,1
Anthony Moore,2276675722,35,1
Anthony Moore,7340705659,45,0
Anthony Moore,5636317613,35,1
Anthony Moore,4630943026,24,1
John Doe,0372464623,30,1
Jane Smith,6627600091,35,0
Jane Smith,6526235296,35,0
Jane Smith,7660309118,35,0
Jane Smith,1262750502,40,0
Jane Smith,9278704091,45,1
Jane Smith,0664796126,24,1
John Doe,9728296180,24,1
John Doe,6352895804,24,1
Jane Smith,4270634403,24,1
Anthony Moore,7121075267,45,0
Jane Smith,8770994719,24,0
Anthony Moore,5526234788,30,1
Anthony Moore,7140709488,30,0
Anthony Moore,6548959543,35,0
Jane Smith,3986132689,45,0
Anthony Moore,2631028935,30,0
Anthony Moore,8657769677,45,1
John Doe,5449681285,30,0
Anthony Moore,8536213996,30,0
John Doe,3744962584,30,0
John Doe,3811080557,35,0
John Doe,0324950463,30,1
John Doe,1593638321,30,1
Jane Smith,9397488190,35,0
John Doe,2439601126,30,0
Anthony Moore,1074287825,40,0
John Doe,4871294119,24,0
Anthony Moore,9721844238,40,0
Anthony Moore,3141197997,40,1
Anthony Moore,9861459264,40,0
Jane Smith,1454740963,30,1
Jane Smith,7343675309,30,1
John Doe,8364984014,40,1
Jane Smith,0824284539,45,0
Jane Smith,8615937114,30,0
Anthony Moore,7422956639,24,1
Anthony Moore,1357361726,35,1
Anthony Moore,5855691159,40,0
Anthony Moore,7919914157,30,1
John Doe,0655678839,35,0
Jane Smith,8504720808,30,0
John Doe,6640100876,24,1
John Doe,7970742933,30,0
Anthony Moore,8681444795,35,0
John Doe,7773392131,40,0
John Doe,4796200310,35,0
Jane Smith,3558055243,35,0
Jane Smith,2547854598,40,1
Anthony Moore,3342294773,45,0
Anthony Moore,1092347087,40,1
John Doe,1174069199,24,0
John Doe,5779272102,30,0
John Doe,9428764744,30,1
Jane Smith,4813473588,24,1
John Doe,5883709754,35,0
Anthony Moore,0727189983,35,1
John Doe,7903342384,35,0
John Doe,9569869910,45,0
John Doe,0953359903,24,1
Anthony Moore,8405712238,45,0
Anthony Moore,3617952239,40,0
Jane Smith,6551740557,40,0
Anthony Moore,1746590830,40,0
John Doe,6308321490,40,1
Anthony Moore,6468079285,30,0
Anthony Moore,8039673529,35,1
Anthony Moore,1746393990,24,1
Anthony Moore,1489302842,45,0
John Doe,1630508196,30,1
Anthony Moore,4158955436,40,0
Anthony Moore,4218358545,45,1
Jane Smith,6635900859,45,0
John Doe,7611215632,24,0
Anthony Moore,7489640315,45,1
John Doe,2377590894,35,1
Anthony Moore,7816381766,35,1
Anthony Moore,4210700798,24,1
Jane Smith,4687728219,40,1
Jane Smith,6568578552,35,1
Anthony Moore,6646747215,40,0
John Doe,0073651084,24,1
John Doe,8332566998,35,0
John Doe,5913288623,35,0
John Doe,3761795461,45,1
Anthony Moore,6641667376,24,1
Anthony Moore,1958453734,45,1
Jane Smith,3332440458,24,1
John Doe,5843921678,35,0
Anthony Moore,9024631098,35,0
John Doe,2399332195,30,1
Jane Smith,8157161849,40,0
John Doe,4891275242,24,0
John Doe,4324059921,24,0
John Doe,0508124050,30,1
John Doe,5516419959,35,1
Anthony Moore,4883814257,30,0
Anthony Moore,8694247617,24,0
John Doe,7428454623,40,0
Anthony Moore,6997873602,40,1
Anthony Moore,1673174462,35,0
Anthony Moore,2191914461,30,0
Anthony Moore,6490274234,24,0
Jane Smith,7747314528,45,1
Jane Smith,1631323562,35,1
Jane Smith,7932663773,40,0
John Doe,4993743119,35,1
Jane Smith,6862237677,45,0
Jane Smith,0183834899,40,1
John Doe,4900299230,45,1
John Doe,1990538576,30,1
John Doe,7295936147,45,0
Jane Smith,9267709947,45,1
Jane Smith,5977176461,35,0
Jane Smith,8135688281,35,0
Anthony Moore,1540783200,30,1
John Doe,7049231659,45,0
Jane Smith,9639229172,24,0
Jane Smith,9859519843,40,0
Anthony Moore,0113988136,40,0
Anthony Moore,7681735788,40,1
John Doe,5667631262,35,1
John Doe,8730751552,35,1
Jane Smith,4663141719,40,1
Jane Smith,2576891026,45,0
Anthony Moore,8624088444,24,0
Anthony Moore,0506841572,30,1
John Doe,6174735220,30,0
Jane Smith,2244252081,45,1
Jane Smith,5727975246,24,0
John Doe,2222929139,35,0
John Doe,0833843812,45,1
Anthony Moore,3387745726,24,1
Jane Smith,9809019026,30,0
Anthony Moore,8796648490,24,1
Jane Smith,8072543149,40,0
Anthony Moore,8499059037,35,0
Anthony Moore,9739302437,24,0
Anthony Moore,1996433185,40,0
Anthony Moore,2524997468,40,0
Jane Smith,2934777335,40,0
Jane Smith,8875124793,30,0
Jane Smith,4652000847,35,1
Jane Smith,1475559742,35,0
John Doe,7110225856,24,1
Anthony Moore,0731227709,40,0
Anthony Moore,9480058746,35,0
Jane Smith,1907599435,40,1
Jane Smith,6364726759,45,0
John Doe,3748683260,30,0
Anthony Moore,8363117664,45,1
Anthony Moore,3890766754,24,1
Anthony Moore,6119944948,30,1
Anthony Moore,1630553975,40,0
John Doe,9737325022,40,0
Anthony Moore,4252112895,40,0
John Doe,9260499841,45,1
Anthony Moore,9533325084,30,1
Anthony Moore,8020873091,40,1
Jane Smith,5588435456,24,0
John Doe,8711080112,30,0
Jane Smith,4945906845,24,0
Jane Smith,6895415891,40,1
Jane Smith,3470624536,24,1
John Doe,6891784242,24,1
Anthony Moore,8427435367,45,0
Jane Smith,2100630627,24,0
Anthony Moore,4508483083,30,0
John Doe,6261874706,45,1
Anthony Moore,3478250858,40,1
Anthony Moore,8788382389,30,1
John Doe,0364770722,40,1
Jane Smith,8252567767,35,1
Jane Smith,1854179569,45,0
Jane Smith,8372955547,45,0
Anthony Moore,7466339188,30,0
John Doe,0952570052,30,1
Jane Smith,1614433305,30,0
John Doe,9482455192,40,0
Jane Smith,9179319572,35,0
Jane Smith,9634235605,40,0
John Doe,4554356052,24,1
Jane Smith,1245319263,45,0
John Doe,8551471721,45,1
Anthony Moore,5337788805,40,0
Anthony Moore,2461641029,40,0
Jane Smith,4488769416,30,1
Anthony Moore,9079926253,24,0
Jane Smith,9662255564,35,0
Jane Smith,1465772462,24,0
John Doe,5248649555,45,0
Anthony Moore,4068316405,40,1
Anthony Moore,8403526421,35,1
John Doe,1195580476,35,1
Jane Smith,7295415761,24,1
John Doe,9895259005,45,1
John Doe,6405546424,30,1
John Doe,1237046364,35,1
Anthony Moore,0646671032,40,1
John Doe,9145007200,30,0
Anthony Moore,5583572786,45,0
Jane Smith,3857827096,45,1
Anthony Moore,2668956746,35,1
John Doe,1779759435,30,1
Jane Smith,0928482918,35,1
John Doe,0462258501,40,0
Jane Smith,9482873584,35,0
Anthony Moore,0860711709,45,0
Jane Smith,9979722246,24,0
Anthony Moore,0599084328,24,1
John Doe,4319642282,45,1
Anthony Moore,2991885290,30,1
Anthony Moore,2168002311,35,1
Anthony Moore,0349756078,40,0
Anthony Moore,8474717713,35,0
John Doe,4932319195,35,1
Jane Smith,1589094634,30,0
Anthony Moore,3213472930,45,0
John Doe,4978781162,40,0
Jane Smith,9641837434,40,1
Jane Smith,7648533831,45,1
Anthony Moore,7261905613,45,0
Anthony Moore,1554363373,30,0
Jane Smith,9626851279,40,0
Anthony Moore,2904271445,30,1
Jane Smith,8510878192,30,1
Anthony Moore,7771534138,35,0
John Doe,3838682519,45,0
John Doe,4346917538,35,0
John Doe,2450073372,45,1
Jane Smith,4439813181,30,1
Anthony Moore,5810835067,40,0
John Doe,9863741015,35,0
Jane Smith,9184456951,40,0
Anthony Moore,5804064318,45,1
John Doe,7557853913,35,1
Jane Smith,2022719528,30,1
Jane Smith,0590234155,40,0
Jane Smith,7528076725,30,0
Anthony Moore,9018403586,30,1
John Doe,8834523717,35,1
Anthony Moore,5453755453,35,1
Jane Smith,0892803468,45,1
Jane Smith,8671465916,40,1
Jane Smith,5625821832,40,0
Anthony Moore,4303004810,24,1
John Doe,4397716842,45,0
John Doe,4338048236,35,0
John Doe,5431209966,40,0
John Doe,7885883308,30,1
Jane Smith,9264090634,40,1
Anthony Moore,0658396137,30,1
Jane Smith,0357830074,45,0
Jane Smith,4617154646,24,1
Jane Smith,7112893454,45,0
Anthony Moore,5679508630,35,1
John Doe,3623113072,45,0
John Doe,8706896142,24,1
Jane Smith,0133473363,45,0
John Doe,8109604377,45,0
John Doe,7779145338,40,1
John Doe,1562855257,40,0
John Doe,8820434990,40,0
Jane Smith,5505874824,35,1
Jane Smith,0282217415,30,1
Anthony Moore,0972526769,40,0
Jane Smith,5928873756,35,1
Anthony Moore,9969111392,30,0
Jane Smith,3724147384,24,0
Anthony Moore,7012158757,30,0
John Doe,7250536418,30,1
John Doe,0280122152,30,1
John Doe,6317853540,35,0
Anthony Moore,0558082456,45,0
Anthony Moore,4567353613,24,0
John Doe,0099461318,30,0
John Doe,7444659452,40,0
John Doe,8122458118,35,1
Anthony Moore,6701912144,30,1
John Doe,3843449968,30,1
John Doe,9807749186,24,1
Anthony Moore,2346890105,40,0
John Doe,9431432149,24,1
Anthony Moore,8610000894,35,0
Jane Smith,2943118333,35,0
Jane Smith,7300718143,24,0
John Doe,2580197337,35,0
Anthony Moore,3886724564,35,0
John Doe,4054673523,35,1
John Doe,2386122266,40,1
Anthony Moore,7480996874,40,1
Jane Smith,0176131123,30,1
John Doe,6013917075,45,1
Anthony Moore,3038056562,40,1
Jane Smith,1951570525,30,1
Anthony Moore,9727219944,40,0
Jane Smith,6461567621,24,0
Anthony Moore,3749502832,45,1
John Doe,9869205786,24,0
Jane Smith,7372969383,35,1
John Doe,1728717944,24,0
Jane Smith,8563076201,30,0
Jane Smith,9424933798,35,0
John Doe,9468519502,24,0
John Doe,4533653527,40,1
John Doe,0599792164,35,0
John Doe,0489554822,24,1
Jane Smith,2887204053,45,0
John Doe,2885274329,30,1
Jane Smith,2696738357,40,0
Anthony Moore,0577594259,30,1
Anthony Moore,9871424966,30,0
Jane Smith,6951583517,30,1
John Doe,1501251337,35,0
John Doe,0042662277,24,0
Jane Smith,8001115861,35,0
John Doe,5538585282,40,1
Jane Smith,2597320389,35,1
Jane Smith,2872747936,30,1
Anthony Moore,9737274302,35,1
Anthony Moore,6287691705,35,1
Jane Smith,2459511214,30,0
John Doe,6389986586,30,0
Anthony Moore,3204797022,24,0
Jane Smith,0592863141,30,0
Jane Smith,2390707397,45,1
John Doe,3139341455,24,1
John Doe,9714362640,40,1
Jane Smith,0080543716,24,1
John Doe,2785658343,35,0
John Doe,1048462220,45,0
Anthony Moore,2407402438,30,0
Anthony Moore,1169963361,45,0
John Doe,3112291247,24,0
John Doe,1402901216,24,1
Anthony Moore,3018222905,35,0
Jane Smith,5611542282,30,0
Jane Smith,7107256219,40,1
John Doe,5137826538,35,1
John Doe,7464670815,24,1
Anthony Moore,6943197826,35,0
Anthony Moore,6413978373,30,0
Anthony Moore,4206516638,45,0
Jane Smith,1427186805,35,0
Anthony Moore,6689970733,35,0
John Doe,6937063003,45,1
John Doe,0233065197,30,1
Anthony Moore,7748385743,35,1
John Doe,6204718898,30,1
John Doe,9724956814,35,0
John Doe,1520895248,24,0
Anthony Moore,3402934783,45,1
Anthony Moore,8994603515,40,1
Jane Smith,0635823688,30,0
Jane Smith,6108074836,40,1
John Doe,5665116630,24,0
Jane Smith,3492823593,30,0
Jane Smith,9429387113,40,0
Jane Smith,3511299071,30,1
Anthony Moore,4907540674,24,0
Anthony Moore,8089760653,40,1
Anthony Moore,9347858390,24,1
Jane Smith,2534802562,24,1
John Doe,9204720709,30,0
Jane Smith,1279668212,40,1
John Doe,7776763798,45,0
Jane Smith,9288072059,24,0
Jane Smith,0729712034,30,0
John Doe,3859434531,40,1
Anthony Moore,6900960557,24,0
Jane Smith,9423346175,45,0
Jane Smith,3474871816,45,1
John Doe,3451608744,40,1
John Doe,3701059329,40,1
Anthony Moore,3464983107,40,0
John Doe,2660392147,24,0
Anthony Moore,4722801201,24,0
John Doe,9384420149,30,1
Anthony Moore,7958227168,24,1
Jane Smith,1417750344,40,0
Jane Smith,5679150341,35,0
Jane Smith,3418528373,24,0
John Doe,5293559384,24,0
John Doe,4492461430,40,1
John Doe,3395348360,24,1
Anthony Moore,0184268102,30,1
Anthony Moore,2907011400,24,1
Anthony Moore,5468750241,45,1
Jane Smith,9658191727,35,0
Anthony Moore,1265281274,45,0
Jane Smith,9662509298,35,0
Jane Smith,9453261289,45,1
Anthony Moore,8541509359,45,0
Jane Smith,6718398570,45,1
Jane Smith,2709521919,40,1
Jane Smith,4228134647,45,0
John Doe,8785146697,24,1
Anthony Moore,2770917130,45,1
John Doe,6964679387,30,0
Anthony Moore,7186044762,24,1
John Doe,4284787509,45,0
Anthony Moore,5851596527,30,0
Jane Smith,4000164131,35,1
Jane Smith,0408541116,45,1
Jane Smith,4096923905,35,0
John Doe,8495616469,35,1
John Doe,4503986915,40,1
Anthony Moore,7853732511,30,1
Anthony Moore,1031554631,30,1
John Doe,3853280655,30,1
Anthony Moore,1516002758,24,0
John Doe,2761142285,40,0
John Doe,6535857302,30,1
Anthony Moore,7135742298,24,1
Anthony Moore,8183636496,30,0
Jane Smith,3488756193,45,1
Jane Smith,3593165878,35,1
John Doe,7058533326,45,0
Jane Smith,0970355917,40,0
Anthony Moore,7563462750,35,1
Anthony Moore,9926992989,30,0
John Doe,7330786518,24,0
John Doe,9616338673,35,0
John Doe,0510628347,40,0
Jane Smith,1626938589,35,1
John Doe,7258574088,45,1
Anthony Moore,3054485384,40,0
Anthony Moore,6766453271,35,1
Jane Smith,7662823307,45,1
Jane Smith,1083045888,40,0
John Doe,7206481629,30,0
Anthony Moore,6237938782,40,1
Jane Smith,2989450757,35,1
John Doe,1195344998,24,1
John Doe,2533309766,24,0
John Doe,4074797475,24,1
Jane Smith,1154354912,24,1
Anthony Moore,8847114811,24,1
John Doe,0555298489,24,1
Jane Smith,7764626095,40,0
John Doe,5184958216,30,0
Jane Smith,8586417029,30,0
Anthony Moore,6318563002,45,1
John Doe,5399682427,35,1
Jane Smith,2374688611,40,0
Jane Smith,0691403428,40,0
Anthony Moore,5855691837,30,1
Jane Smith,5646358474,24,0
Jane Smith,1344626046,30,0
Jane Smith,3695309035,35,1
Jane Smith,3556006030,35,0
Jane Smith,8313185879,45,1
Jane Smith,6921405778,30,1
John Doe,4384613899,35,0
Jane Smith,9153125264,24,1
John Doe,2268704644,24,0
Jane Smith,2932498477,40,1
Anthony Moore,0466540265,45,1
John Doe,1962616330,40,1
John Doe,3039369805,40,1
Anthony Moore,0109877970,40,0
John Doe,0360406618,30,1
Jane Smith,3469675936,40,0
Jane Smith,5790438887,40,1
Anthony Moore,4594510308,45,0
Jane Smith,7392759364,45,1
Anthony Moore,3950366653,45,0
John Doe,5729167442,30,1
Anthony Moore,8051875436,35,1
John Doe,2819617783,24,0
Jane Smith,1792967349,35,0
Anthony Moore,9145022794,30,0
Anthony Moore,8056377795,30,0
Anthony Moore,9571032289,35,1
John Doe,2703263405,40,1
John Doe,9825017381,24,1
John Doe,5303515402,24,1
Jane Smith,3824387107,40,1
Anthony Moore,3238720977,24,1
Jane Smith,9418847961,30,0
John Doe,0580735531,24,1
Anthony Moore,3496240639,45,1
John Doe,8017729780,35,1
Anthony Moore,7145801029,30,0
John Doe,4140154631,35,0
John Doe,2547402146,35,1
John Doe,1324845870,24,1
Anthony Moore,7344425863,30,0
Anthony Moore,5838099820,45,0
Jane Smith,7975319487,35,1
Jane Smith,5369465262,24,1
John Doe,1799542441,30,0
John Doe,3134127264,24,0
Jane Smith,7455363824,30,1
Anthony Moore,2428889064,35,1
Anthony Moore,3571552670,40,1
Jane Smith,1853638018,24,1
Jane Smith,3717473910,30,0
Jane Smith,4324994735,35,1
Jane Smith,3376042257,24,1
Jane Smith,5745730519,40,0
Anthony Moore,8944132698,30,1
John Doe,9243601573,35,1
Jane Smith,3260517216,30,0
Anthony Moore,8291902888,40,1
John Doe,9213243750,35,0
Anthony Moore,2737683988,45,1
John Doe,5068754125,30,1
Anthony Moore,8974950195,30,0
Jane Smith,6386157918,40,1
Jane Smith,5672545672,30,1
John Doe,9412978781,35,0
John Doe,2230497375,24,0
Jane Smith,6180485421,45,0
John Doe,3311608923,35,0
John Doe,5333106963,24,0
Jane Smith,9589051656,30,1
Anthony Moore,4922501366,30,0
Jane Smith,8511252919,24,1
John Doe,4203516265,35,1
Anthony Moore,3834478848,24,0
Jane Smith,4325468427,24,1
Jane Smith,5443094125,30,1
John Doe,5282978763,24,1
John Doe,9434290718,30,1
Anthony Moore,0415661347,40,0
John Doe,7963450605,24,1
John Doe,6558805867,30,0
Anthony Moore,7342788677,30,1
John Doe,8024900224,40,1
John Doe,9967943418,30,0
John Doe,7673586891,24,1
John Doe,2061877535,24,1
John Doe,9096884508,35,1
John Doe,0067202289,45,0
John Doe,7880790936,24,0
John Doe,2437240438,45,1
John Doe,4681119516,40,1
Jane Smith,4092336584,30,0
Jane Smith,3729226111,35,1
Jane Smith,2773679957,24,1
John Doe,5036795083,35,0
Anthony Moore,6918154109,40,1
John Doe,8660180587,24,0
John Doe,7559660262,40,1
Anthony Moore,0840511690,40,1
Anthony Moore,4129804517,24,1
Jane Smith,6296890053,35,0
Jane Smith,6716654553,30,1
John Doe,4036687819,35,0
Jane Smith,4616085140,35,1
John Doe,7383255594,35,1
Anthony Moore,5714723642,40,1
Jane Smith,7136069544,40,0
Anthony Moore,1773184772,45,1
John Doe,1197470139,35,0
Jane Smith,2015796109,30,1
Anthony Moore,6302213019,40,0
Anthony Moore,0053290325,45,0
Jane Smith,0262696113,40,0
John Doe,5661427508,45,0
Jane Smith,8400845022,45,1
John Doe,5926072163,24,0
Anthony Moore,4830397343,24,1
John Doe,8544244093,45,1
Anthony Moore,8861538604,35,0
Anthony Moore,4510165095,40,0
Jane Smith,5513880575,30,0
Anthony Moore,4769987918,40,1
Anthony Moore,0432448849,24,1
Anthony Moore,9975243896,45,0
Jane Smith,9874836939,35,1
John Doe,3306153456,45,1
Anthony Moore,4680422945,24,1
Anthony Moore,0771989315,40,0
John Doe,6970136625,24,0
Anthony Moore,6838169014,35,1
John Doe,7704223106,40,0
John Doe,7791309457,45,1
Anthony Moore,4664011176,24,1
John Doe,6694152812,24,1
Jane Smith,3049606301,45,0
Anthony Moore,1675659736,30,1
Anthony Moore,5452846889,35,0
Anthony Moore,0095837564,24,1
John Doe,4898020232,30,1
John Doe,7614852531,24,0
Jane Smith,8808277785,30,0
John Doe,7092391046,35,1
Anthony Moore,8249690324,40,0
Jane Smith,4225365269,35,1
Anthony Moore,2289180306,45,0
Jane Smith,7758242751,24,1
John Doe,7998871783,40,1
Jane Smith,5197861429,24,1
Anthony Moore,4384372083,45,1
Jane Smith,8104012705,35,1
John Doe,5898003318,35,0
Jane Smith,4725829408,40,1
Jane Smith,7729497890,30,0
Anthony Moore,3516681932,30,0
Anthony Moore,6864993812,24,0
Anthony Moore,5134931513,35,1
John Doe,4362080449,40,1
Jane Smith,3519420950,30,0
Anthony Moore,8122170315,24,1
Jane Smith,7138455380,35,0
John Doe,5184930461,24,1
Jane Smith,3964674325,30,0
Anthony Moore,9715288667,35,1
Anthony Moore,8664799825,45,0
John Doe,4587950379,45,0
Anthony Moore,2186255516,24,1
Anthony Moore,4382364806,30,0
Anthony Moore,0568704677,40,0
Jane Smith,2481720554,30,1
John Doe,4497942952,35,1
John Doe,0884502722,45,0
Anthony Moore,0996081780,30,0
Anthony Moore,6978725467,45,0
John Doe,4612489959,40,0
Anthony Moore,3263916782,24,0
Anthony Moore,0405340155,45,0
Jane Smith,5642669093,24,0
John Doe,4804463248,40,1
Jane Smith,0401641130,35,0
John Doe,4081201590,35,0
Anthony Moore,9351201235,45,1
John Doe,9195670784,24,0
Anthony Moore,6454699162,24,1
John Doe,0375823164,35,0
Anthony Moore,3042274275,24,1
Jane Smith,9837478663,40,0
Anthony Moore,3878078277,35,1
Jane Smith,4682368579,40,0
John Doe,6691856473,45,1
John Doe,3719795883,45,1
Jane Smith,5768287630,24,0
John Doe,8278377244,35,1
Jane Smith,7135326130,45,1
John Doe,7162906629,45,0
Anthony Moore,8861963868,40,0
Anthony Moore,1369901245,40,0
Anthony Moore,5415591939,35,0
John Doe,7425380255,40,1
Jane Smith,6810529128,40,0
Anthony Moore,6328452701,35,0
John Doe,0189679199,35,0
Anthony Moore,1277562548,45,0
John Doe,9011109329,35,0
Jane Smith,3824261356,24,1
John Doe,4570556931,35,0
Jane Smith,2330216896,40,0
Anthony Moore,6064662600,40,1
Jane Smith,8950658780,45,1
Jane Smith,2472344339,40,1
Anthony Moore,9362928673,40,1
Anthony Moore,2796644385,24,1
Anthony Moore,8095413816,24,0
Anthony Moore,1346590190,45,0
Jane Smith,8506871519,30,0
Anthony Moore,8778945066,45,1
Jane Smith,8037857228,35,0
Anthony Moore,8552750566,24,1
Jane Smith,4545099876,35,1
Anthony Moore,6895744784,24,1
John Doe,0894075269,45,0
Anthony Moore,8326349764,45,0
Anthony Moore,9613793338,30,0
John Doe,3884031539,30,0
Anthony Moore,5633519095,24,1
John Doe,9038641121,45,0
John Doe,5622983180,30,0
Jane Smith,3025763198,40,0
Jane Smith,4112431302,30,0
John Doe,4528936187,35,0
Jane Smith,2528150942,30,0
John Doe,2548823044,35,1
Anthony Moore,3934005196,24,1
Anthony Moore,0525300815,35,0
Jane Smith,9325566186,30,0
John Doe,4213447398,40,0
Anthony Moore,5861793900,24,0
John Doe,3474886106,35,0
John Doe,6226449146,30,0
Jane Smith,8721385492,30,0
John Doe,0147268786,35,1
Jane Smith,9130202844,30,0
Jane Smith,8356274665,40,0
Anthony Moore,9503663646,24,0
John Doe,9214662668,24,0
John Doe,8189044605,40,0
Anthony Moore,4731984275,45,0
John Doe,3359055007,30,0
Anthony Moore,7081960415,40,1
John Doe,7965856945,30,1
John Doe,3734317240,30,0
John Doe,3271602881,35,0
John Doe,5497163310,45,1
Jane Smith,3370608365,24,0
John Doe,9229694419,40,0
Jane Smith,2498288462,35,0
Anthony Moore,2633163006,30,1
Jane Smith,9683522536,45,0
Anthony Moore,6180479942,45,1
Anthony Moore,7773607883,40,1
Anthony Moore,4660081643,40,1
Anthony Moore,0783703713,24,0
Jane Smith,1966812691,30,1
Jane Smith,7672018246,40,0
Anthony Moore,1403464904,35,1
John Doe,6590138857,30,0
John Doe,5494266391,35,1
Jane Smith,0628367013,24,1
John Doe,1232577969,40,1
John Doe,7794068503,40,1
Anthony Moore,3925895793,24,1
Jane Smith,7481835502,30,0
John Doe,8232594544,35,1
John Doe,7927534099,40,0
John Doe,3815027670,35,1
Anthony Moore,7704478936,45,0
Anthony Moore,0147891372,35,1
John Doe,8527709843,24,1
John Doe,6360452596,35,1
John Doe,1673564181,24,1
Anthony Moore,2303562602,30,0
Anthony Moore,9944397224,45,0
John Doe,6292666140,40,1
Anthony Moore,7408627800,30,1
Anthony Moore,1404616067,40,1
Anthony Moore,1576563069,24,0
Anthony Moore,5260266675,30,0
Anthony Moore,3311994394,40,0
Jane Smith,3596852903,45,0
Jane Smith,6904722711,30,1
Anthony Moore,2620679377,35,1
John Doe,5332627911,40,1
John Doe,1762503026,40,0
Anthony Moore,6597108414,40,1
John Doe,1965037991,45,0
Anthony Moore,6429578218,45,1
Jane Smith,0207251748,30,0
Jane Smith,9159671854,24,0
John Doe,9837494844,30,0
Jane Smith,8057360091,45,1
Jane Smith,3294511779,30,1
Jane Smith,4275750309,45,0
Anthony Moore,2184350613,30,1
Anthony Moore,2149745890,40,0
Jane Smith,9054961839,30,0
Jane Smith,8166637003,40,1
Jane Smith,7611502052,40,1
Anthony Moore,2872384911,45,1
Jane Smith,8428653296,35,1
John Doe,7977801183,45,0
John Doe,1125012752,35,0
Anthony Moore,8894877461,40,1
John Doe,7993147967,45,0
Anthony Moore,0323403524,24,0
John Doe,2259791755,45,1
Jane Smith,3829003401,45,1
Anthony Moore,8827945020,35,1
Anthony Moore,9544585158,24,0
John Doe,9402406459,45,1
John Doe,3037115381,30,0
Jane Smith,3063065777,35,0
John Doe,9307290967,40,0
Anthony Moore,9828687857,30,1
John Doe,3334815285,24,0
Anthony Moore,0107168839,24,1
John Doe,4521327300,40,1
John Doe,2831092353,40,0
Jane Smith,0305936082,40,1
Jane Smith,8027580723,24,1
John Doe,0385035412,40,1
John Doe,6226354542,24,0
Jane Smith,4406378884,30,0
Anthony Moore,8345993571,30,0
Jane Smith,9867962529,24,1
John Doe,8077525450,45,1
John Doe,5448432281,45,0
Jane Smith,7417468157,45,1
Jane Smith,7275970925,30,1
Anthony Moore,8215385145,35,1
John Doe,2092494296,35,0
John Doe,9423522876,35,1
John Doe,8671216811,45,1
Anthony Moore,7693506086,30,0
Anthony Moore,7876844752,35,0
Jane Smith,1491423377,45,0
John Doe,7858399424,24,1
Anthony Moore,7733494396,24,1
John Doe,7056857152,45,0
Jane Smith,6560488219,35,0
Anthony Moore,1562158309,35,1
Anthony Moore,7385080258,35,0
Jane Smith,2192581606,30,1
John Doe,2611177782,24,0
Jane Smith,4640549208,35,0
Jane Smith,7993369198,30,1
John Doe,2149974916,35,0
John Doe,9549910804,24,1
Anthony Moore,7085117798,35,0
Jane Smith,6248720410,40,0
Jane Smith,4965703729,30,0
Anthony Moore,4965595334,45,1
John Doe,2673510253,24,1
Jane Smith,1853727396,40,1
John Doe,9952619671,30,1
Jane Smith,1837915888,45,1
Anthony Moore,0225692721,24,1
Anthony Moore,2901922781,40,0
Jane Smith,2663783641,35,1
Anthony Moore,3999078878,24,1
John Doe,1520263693,40,0
John Doe,9778592637,35,1
John Doe,8262931512,30,0
Jane Smith,2203145961,45,1
John Doe,2713646575,30,0
Jane Smith,1134426998,40,0
Anthony Moore,1321066538,45,1
Jane Smith,5178242869,24,0
Jane Smith,3508359845,40,0
Anthony Moore,9344630789,24,0
John Doe,5393995585,24,1
Jane Smith,1942772416,30,0
John Doe,4770482713,40,1
Jane Smith,0709638561,40,0
John Doe,1183283272,45,1
Jane Smith,5874890219,40,0
John Doe,2038049645,24,1
Jane Smith,7432507110,35,1
John Doe,8144728420,40,1
John Doe,0803470571,24,0
John Doe,2147473593,30,1
Jane Smith,9691013127,30,0
Jane Smith,6245338016,35,1
Anthony Moore,6057318976,30,0
Jane Smith,7584754101,40,0
John Doe,0858804577,45,1
Jane Smith,9515129400,40,0
Anthony Moore,2471947878,30,1
John Doe,3788055238,35,1
Anthony Moore,6612035505,35,1
John Doe,0800487024,40,0
John Doe,4595378440,30,1
Jane Smith,8572167316,30,1
Jane Smith,2300818707,35,0
Anthony Moore,9187881037,35,0
Jane Smith,3147886259,40,1
Anthony Moore,6677712474,45,1
John Doe,0884141604,30,1
Jane Smith,0691382950,24,0
John Doe,4509792936,35,1
Jane Smith,0412824033,35,1
Anthony Moore,8176347575,30,0
Anthony Moore,4110473832,24,1
Jane Smith,1041537813,30,0
Jane Smith,6774086389,35,0
Jane Smith,4531582571,45,1
John Doe,6711738641,45,1
Anthony Moore,7406213475,40,0
Anthony Moore,6435202630,30,0
John Doe,2591707206,45,0
John Doe,7721618124,24,1
Anthony Moore,4666737894,24,0
Jane Smith,6708674172,40,1
John Doe,5899888273,35,1
John Doe,3947043492,35,0
